MSN,YYYYMM,Value,Column_Order,Description,Unit
WDRCBUS,201604,36.446,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201605,37.661,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201606,36.446,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201607,37.661,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201608,37.661,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201609,36.446,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201610,37.661,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201611,36.446,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201612,37.661,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201613,444.642,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201701,36.485,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201702,32.954,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201703,36.485,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201704,35.308,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201705,36.485,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201706,35.308,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201707,36.485,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201708,36.485,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201709,35.308,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201710,36.485,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201711,35.308,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201712,36.485,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201713,429.579,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201801,44.577,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201802,40.263,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201803,44.577,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201804,43.139,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201805,44.577,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201806,43.139,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201807,44.577,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201808,44.577,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201809,43.139,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201810,44.577,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201811,43.139,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201812,44.577,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201813,524.859,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201901,46.331,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201902,41.847,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201903,46.331,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201904,44.836,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201905,46.331,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201906,44.836,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201907,46.331,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201908,46.331,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201909,44.836,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201910,46.331,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201911,44.836,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201912,46.331,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,201913,545.509,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202001,29.229,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202002,27.343,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202003,29.229,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202004,28.286,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202005,29.229,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202006,28.286,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202007,29.229,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202008,29.229,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202009,28.286,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202010,29.229,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202011,28.286,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202012,29.229,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202013,345.091,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202101,29.227,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202102,26.398,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202103,29.227,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202104,28.284,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202105,29.227,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202106,28.284,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202107,29.227,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202108,29.227,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202109,28.284,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202110,29.227,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202111,28.284,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202112,29.227,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202113,344.119,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202201,35.882,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202202,32.41,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202203,35.882,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202204,34.725,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202205,35.882,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202206,34.725,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202207,35.882,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202208,35.882,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202209,34.725,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202210,35.882,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202211,34.725,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202212,35.882,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202213,422.484,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202301,38.247,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202302,34.545,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202303,38.247,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202304,37.013,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202305,38.247,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202306,37.013,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202307,38.247,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202308,38.247,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202309,37.013,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202310,38.247,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202311,37.013,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202312,38.247,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202313,450.322,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202401,34.065,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202402,31.867,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202403,34.065,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202404,32.966,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202405,34.065,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202406,32.966,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202407,34.065,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202408,34.065,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202409,32.966,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
WDRCBUS,202410,34.065,3,Wood Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,194913,1055.186,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195013,1005.529,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195113,958.212,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195213,899.164,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195313,831.947,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195413,799.748,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195513,775.066,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195613,738.706,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195713,701.812,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195813,688.447,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,195913,646.926,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196013,626.63,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196113,586.864,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196213,560.084,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196313,536.967,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196413,499.058,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196513,468.15,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196613,454.974,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196713,433.973,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196813,425.511,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,196913,415.053,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197013,400.777,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197113,381.874,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197213,379.776,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197301,30.074,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197302,27.164,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197303,30.074,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197304,29.104,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197305,30.074,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197306,29.104,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197307,30.074,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197308,30.074,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197309,29.104,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197310,30.074,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197311,29.104,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197312,30.074,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197313,354.096,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197401,31.506,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197402,28.457,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197403,31.506,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197404,30.489,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197405,31.506,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197406,30.489,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197407,31.506,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197408,31.506,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197409,30.489,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197410,31.506,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197411,30.489,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197412,31.506,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197413,370.952,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197501,36.131,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197502,32.634,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197503,36.131,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197504,34.965,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197505,36.131,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197506,34.965,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197507,36.131,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197508,36.131,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197509,34.965,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197510,36.131,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197511,34.965,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197512,36.131,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197513,425.408,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197601,40.794,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197602,38.162,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197603,40.794,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197604,39.478,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197605,40.794,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197606,39.478,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197607,40.794,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197608,40.794,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197609,39.478,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197610,40.794,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197611,39.478,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197612,40.794,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197613,481.634,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197701,46.014,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197702,41.561,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197703,46.014,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197704,44.53,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197705,46.014,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197706,44.53,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197707,46.014,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197708,46.014,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197709,44.53,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197710,46.014,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197711,44.53,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197712,46.014,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197713,541.783,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
RERCBUS,197801,52.815,4,Total Renewable Energy Consumed by the Residential Sector,Trillion Btu
